1|Toy Story|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0
276|Leaving Las Vegas|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0
277|Restoration|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
278|Bed of Roses|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0
279|Once Upon a Time... When We Were Colored|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
280|Up Close and Personal|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0
281|River Wild, The|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0
282|Time to Kill, A|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
283|Emma|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0
284|Tin Cup|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0
285|Secrets & Lies|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
286|English Patient, The|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|1|0
287|Marvin's Room|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
288|Scream|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0
289|Evita|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0
290|Fierce Creatures|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
291|Absolute Power|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0
292|Rosewood|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
293|Donnie Brasco|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0
294|Liar Liar|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
295|Breakdown|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0
296|Promesse, La|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
297|Ulee's Gold|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
298|Face/Off|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0
299|Hoodlum|0|0|0|0|0|1|0|1|0|1|0|0|0|0|0|0|0|0
300|Air Force One|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0
301|In & Out|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
302|L.A. Confidential|0|0|0|0|0|1|0|0|0|1|0|0|1|0|0|1|0|0
303|Ulee's Gold|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
304|Fly Away Home|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
305|Ice Storm, The|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
306|Mrs. Brown (Her Majesty, Mrs. Brown)|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0
307|Devil's Advocate, The|0|0|0|0|0|1|0|0|0|0|1|0|1|0|0|1|0|0
308|FairyTale: A True Story|0|0|0|1|0|0|0|1|1|0|0|0|0|0|0|0|0|0
309|Deceiver|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
310|Rainmaker, The|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
311|Wings of the Dove, The|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|1|0|0
312|Midnight in the Garden of Good and Evil|0|0|0|0|1|1|0|1|0|0|0|0|1|0|0|0|0|0
313|Titanic|1|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0
314|3 Ninjas: High Noon At Mega Mountain|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
315|Apt Pupil|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0
316|As Good As It Gets|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0
317|In the Name of the Father|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
318|Schindler's List|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0
319|Everyone Says I Love You|0|0|0|0|1|0|0|0|0|0|0|1|0|1|0|0|0|0
320|Paradise Lost: The Child Murders at Robin Hood Hills|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
321|Mother|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
322|Murder at 1600|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0
323|Dante's Peak|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0
324|Lost Highway|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0
325|Crash|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0
326|G.I. Jane|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0
327|Cop Land|0|0|0|0|0|1|0|1|0|0|0|0|1|0|0|0|0|0
328|Conspiracy Theory|1|0|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|0
329|Desperate Measures|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|1|0|0
330|187|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
331|Edge, The|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0
332|Kiss the Girls|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|1|0|0
333|Game, The|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0
334|U Turn|1|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0
335|How to Be a Player|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
336|Playing God|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0
337|House of Yes, The|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|1|0|0
338|Bean|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
339|Mad City|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
340|Boogie Nights|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
341|Critical Care|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
342|Man Who Knew Too Little, The|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0
343|Alien: Resurrection|1|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0
344|Apostle, The|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
345|Deconstructing Harry|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0
346|Jackie Brown|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0
347|Wag the Dog|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0
348|Desperate Measures|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|1|0|0
349|Hard Rain|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0
350|Fallen|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0
351|Prophecy II, The|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
352|Spice World|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0
353|Deep Rising|1|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0
354|Wedding Singer, The|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0
355|Sphere|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0
356|Client, The|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|1|0|0
357|One Flew Over the Cuckoo's Nest|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
358|Spawn|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0
359|Assignment, The|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0
360|Wonderland|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
361|Incognito|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0
362|Blues Brothers 2000|1|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0
363|Sudden Death|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
364|Ace Ventura: When Nature Calls|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
365|Powder|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
366|Dangerous Minds|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
367|Clueless|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
368|Bio-Dome|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
369|Black Sheep|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
370|Mary Reilly|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0
371|Bridges of Madison County, The|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0
372|Jeffrey|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
373|Judge Dredd|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
374|Mighty Morphin Power Rangers: The Movie|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
375|Showgirls|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
376|Houseguest|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
377|Heavyweights|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0
378|Miracle on 34th Street|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
379|Tales From the Crypt Presents: Demon Knight|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
380|Star Trek: Generations|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
381|Muriel's Wedding|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0
382|Adventures of Priscilla, Queen of the Desert, The|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0
383|Flintstones, The|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0
384|Naked Gun 33 1/3: The Final Insult|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
385|True Lies|1|1|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0
386|Addams Family Values|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
387|Age of Innocence, The|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
388|Beverly Hills Cop III|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
389|Black Beauty|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
390|Fear of a Black Hat|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
391|Last Action Hero|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
392|Man Without a Face, The|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
393|Mrs. Doubtfire|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
394|Radioland Murders|0|0|0|0|1|0|0|0|0|0|0|0|1|1|0|0|0|0
395|Robin Hood: Men in Tights|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
396|Serial Mom|0|0|0|0|1|1|0|0|0|0|1|0|0|0|0|0|0|0
397|Striking Distance|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
398|Super Mario Bros.|1|1|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0
399|Three Musketeers, The|1|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
400|Little Rascals, The|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0
401|Brady Bunch Movie, The|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
402|Ghost|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|1|0|0
403|Batman|1|1|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0
404|Pinocchio|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
405|Mission: Impossible|1|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0
406|Thinner|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0
407|Spy Hard|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
408|Close Shave, A|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0
409|Jack|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0
410|Kingpin|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
411|Nutty Professor, The|0|0|0|0|1|0|0|0|1|0|0|0|0|1|1|0|0|0
412|Very Brady Sequel, A|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
413|Tales from the Crypt Presents: Bordello of Blood|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
414|My Favorite Year|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
415|Apple Dumpling Gang, The|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1
416|Old Yeller|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0
417|Parent Trap, The|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0
418|Cinderella|0|0|1|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0
419|Mary Poppins|0|0|0|1|1|0|0|0|0|0|0|1|0|0|0|0|0|0
420|Alice in Wonderland|0|0|1|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0
421|William Shakespeare's Romeo and Juliet|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0
422|Aladdin and the King of Thieves|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0
423|E.T. the Extra-Terrestrial|0|0|0|1|0|0|0|1|1|0|0|0|0|0|1|0|0|0
424|Children of the Corn: The Gathering|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
425|Bob Roberts|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
426|Transformers: The Movie, The|1|0|1|1|0|0|0|0|0|0|0|0|0|0|1|1|1|0
427|To Kill a Mockingbird|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
428|Harold and Maude|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
429|Day the Earth Stood Still, The|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0
430|Duck Soup|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0
431|Highlander|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
432|Fantasia|0|0|1|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0
433|Heathers|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
434|Forbidden Planet|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
435|Butch Cassidy and the Sundance Kid|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1
436|American Werewolf in London, An|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
437|Amityville 1992: It's About Time|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
438|Amityville 3-D|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
439|Amityville: A New Generation|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
440|Amityville II: The Possession|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
441|Amityville Horror, The|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
442|Amityville Curse, The|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
443|Birds, The|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
444|Blob, The|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0
445|Body Snatcher, The|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
446|Burnt Offerings|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
447|Carrie|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
448|Omen, The|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
449|Star Trek: The Motion Picture|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
450|Star Trek V: The Final Frontier|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
451|Grease|0|0|0|0|1|0|0|0|0|0|0|1|0|1|0|0|0|0
452|Jaws 2|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
453|Jaws 3-D|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
454|Bastard Out of Carolina|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
455|Jackie Chan's First Strike|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
456|Beverly Hills Ninja|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
457|Free Willy 3: The Rescue|0|1|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0
458|Nixon|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
459|Cry, the Beloved Country|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
460|Crossing Guard, The|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
461|Smoke|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
462|Like Water For Chocolate (Como agua para chocolate)|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0
463|Secret of Roan Inish, The|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
464|Vanya on 42nd Street|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
465|Jungle Book, The|0|1|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0
466|Red Rock West|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0
467|Bronx Tale, A|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
468|Rudy|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
469|Short Cuts|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
470|Tombstone|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1
471|Courage Under Fire|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0
472|Dragonheart|1|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0
473|James and the Giant Peach|0|0|1|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0
474|Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0
475|Trainspotting|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
476|First Wives Club, The|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
477|Matilda|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0
478|Philadelphia Story, The|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0
479|Vertigo|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0
480|North by Northwest|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0
481|Apartment, The|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0
482|Some Like It Hot|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
483|Casablanca|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|1|0
484|Maltese Falcon, The|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0
485|My Fair Lady|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0
486|Sabrina|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0
487|Roman Holiday|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0
488|Sunset Blvd.|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0
489|Notorious|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|1|0|0
490|To Catch a Thief|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|1|0|0
491|Adventures of Robin Hood, The|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
492|East of Eden|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
493|Thin Man, The|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0
494|His Girl Friday|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
495|Around the World in 80 Days|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
496|It's a Wonderful Life|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
497|Bringing Up Baby|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
498|African Queen, The|1|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0
499|Cat on a Hot Tin Roof|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
500|Fly Away Home|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
501|Dumbo|0|0|1|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0
502|Bananas|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0
503|Candidate, The|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
504|Bonnie and Clyde|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0
505|Dial M for Murder|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0
506|Rebel Without a Cause|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
507|Streetcar Named Desire, A|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
508|People vs. Larry Flynt, The|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
509|My Left Foot|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
510|Magnificent Seven, The|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1
511|Lawrence of Arabia|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
512|Wings of Desire|0|0|0|0|1|0|0|1|0|0|0|0|0|1|0|0|0|0
513|Third Man, The|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0
514|Annie Hall|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0
515|Boot, Das|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0
516|Local Hero|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
517|Manhattan|0|0|0|0|1|0|0|1|0|0|0|0|0|1|0|0|0|0
518|Miller's Crossing|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
519|Treasure of the Sierra Madre, The|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
520|Great Escape, The|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
521|Deer Hunter, The|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0
522|Down by Law|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0
523|Cool Hand Luke|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0
524|Great Dictator, The|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
525|Big Sleep, The|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0
526|Ben-Hur|1|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
527|Gandhi|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
528|Killing Fields, The|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0
529|My Life as a Dog (Mitt liv som hund)|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
530|Man Who Would Be King, The|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
531|Shine|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0
532|Kama Sutra: A Tale of Love|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
533|Daytrippers, The|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0
534|Traveller|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
535|Addicted to Love|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0
536|Ponette|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
537|My Own Private Idaho|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
538|Anastasia|0|0|1|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0
539|Mouse Hunt|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0
540|Money Train|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
541|Mortal Kombat|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
542|Pocahontas|0|0|1|1|0|0|0|0|0|0|0|1|0|1|0|0|0|0
